id,alcohol,chlorides,citric acid,density,feat01,feat02,feat03,feat04,feat05,feat06,feat07,feat08,feat09,feat10,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
31,10,0.095,0.68,0.9914000000000001,0.49423056142404675,0.1325080117676407,0.8167162253521383,0.7687447688769724,0.5048652261029929,0.36744615831412375,0.6220325160207696,0.24101672694087029,0.9597342053893954,0.5482355344574898,13.899999999999999,19,3.09,6.601836429805529,2.8,4.8,45,0.40499999999999997
32,9.799999999999999,0.086,0.19,0.9957,0.9790359316393733,0.12002061423845589,0.6736540757119656,0.49357053508680915,0.040626710280776024,0.7285537396091968,0.7006846763195059,0.14664506004191935,0.5780714843422174,0.6389700905419886,7.7,12,3.42,4.876003219184184,1.7999999999999998,4.54,42,0.51
33,11.700000000000001,0.056,0.34,1.0047,0.14066348015330732,0.1687344873789698,0.761991806793958,0.43152180362270165,0.5507474732585251,0.34603453264571726,0.5626308395336501,0.1051296463701874,0.37288172729313374,0.3828050761949271,7.9,17,3.4,6.660544491497141,2.6,4.78,60,0.16
34,9.5,0.078,0.08,1.00651,0.31522394553758204,0.7801006434019655,0.7350240217056125,0.26820627618716153,0.41560792084783316,0.8182219334412366,0.620837120712507,0.28039475018158555,0.7414018861018121,0.5988876752089709,7,30,3.4499999999999997,6.870354586120387,1.7999999999999998,4.82,40,0.6
35,9.6,0.084,0,0.98672,0.8537321190815419,0.18516808422282338,0.6415707212872803,0.5933405900368086,0.912636766443029,0.9642492430284619,0.12024162253154363,0.09333887021057308,0.2622808653395623,0.8079311500769109,7.7,8,3.3699999999999997,1.7809420568232008,1.7999999999999998,4.49,10,0.765
36,9.6,0.09,0.26,0.98975,0.3534990781918168,0.4421356641687453,0.37993411254137754,0.43563014850233994,0.1488517769612372,0.5844289183150977,0.5371058505731542,0.2717643966898322,0.19501458946615458,0.9213616650085896,9.5,27,3.27,4.195921303075386,3.3,4.62,89,0.6
37,11.3,0.11599999999999999,0.57,1.0060499999999999,0.07285995967686176,0.36344403540715575,0.59073486039415,0.6362316577798888,0.31251381151378155,0.22814248967915773,0.5823855534368955,0.26156558049842715,0.64817920839414,0.6373079067561775,7.7,7,3.3899999999999997,7.062146221884242,2.1999999999999997,4.55,14,0.38
38,10.4,0.059000000000000004,0.22,1.0068,0.8263737047091126,0.09183214954100549,0.569197004660964,0.5100392408912954,0.5602005023974925,0.9324381877668202,0.5017520467416743,0.7590872396249324,0.09375493065454066,0.743906490271911,8.299999999999999,11,3.3299999999999996,5.224861276630988,2.1,5.2,25,0.64
39,11.200000000000001,0.072,0.32,1.0047,0.3574093410279602,0.3956303368322551,0.5188176264055073,0.38797405878328817,0.977048949804157,0.3259149822406471,0.674243689179577,0.1487294309772551,0.4114428944885731,0.3598169572651386,7.4,17,3.26,6.778915216009814,1.9,4.73,28,0.39
40,12.7,0.073,0.45,0.9876,0.787852909648791,0.4720097556710243,0.8608687361702323,0.9499168988407397,0.7963843762408942,0.7058028446044773,0.6316202188499729,0.010074452497065067,0.19265068089589477,0.30706597468815744,10.5,7,3.26,9.553010119470072,6.300000000000001,4.82,11,0.32
41,10,0.078,0.16,0.9877,0.3647015558090061,0.4165421382058412,0.42186421644873917,0.5590802941868517,0.8212388758547604,0.5370163826737553,0.7875268475542463,0.7246685402933508,0.45258080307394266,0.42120238626375794,7.6000000000000005,14,3.53,5.389208809056486,1.7,4.7,37,0.6900000000000001
42,9.4,0.076,0.1,0.98554,0.1447817354928702,0.14222003729082644,0.1794819561764598,0.6391743237735588,0.43454936938360333,0.5276136300526559,0.42558938818788156,0.9822497745044529,0.16483415779657662,0.2201582225970924,6.7,32,3.3899999999999997,5.385488260263713,1.9,4.48,48,0.41000000000000003
43,10.299999999999999,0.14200000000000002,0.3,0.98786,0.380359323695302,0.05348757840692997,0.09663537750020623,0.5106207790504484,0.05293753696605563,0.9680143785662949,0.33072954028463086,0.19981219759210944,0.953956748591736,0.5670082103461027,11,9,3.02,3.9921721590113197,2.5,5.18,59,0.89
44,10.9,0.077,0,0.98517,0.4940183162689209,0.3570896787568927,0.9266108474694192,0.577711952287502,0.22508467989973724,0.4657647165004164,0.7272652369838494,0.9417319996282458,0.9676120292861015,0.3384021231904626,7.3,9,3.4299999999999997,3.5090092251442213,2.1,4.58,15,0.44999999999999996
45,10.299999999999999,0.121,0.26,0.98709,0.25891076773405075,0.22370740538462996,0.06515575619414449,0.4926023736966607,0.6369554963894188,0.366214012959972,0.7599371972695685,0.6894487491808832,0.921036782907322,0.9064053534530103,10.1,9,2.9699999999999998,5.022600141864401,1.9,4.98,59,0.55
46,9.1,0.093,0.25,1.0057,0.993183184415102,0.4325347642879933,8.005958516150713e-4,0.5452327164321951,0.13011989882215858,0.722130729816854,0.6354990431423299,0.6589970602653921,0.7549944340717047,0.6764625262003392,5.4,15,3.4099999999999997,5.428984661733642,1.7,4.55,51,0.32
47,10.1,0.09699999999999999,0.24,1.0088,0.5295867712702602,0.7988036388996989,0.8371759946458042,0.3881955053435415,0.9003285637591034,0.5157883942592889,0.4632706966670688,0.9282542720902711,0.01036138809286058,0.40010275901295245,9.799999999999999,7,3.17,5.318834684944741,2.1,4.6,26,0.7000000000000001
48,9.7,0.07,0.44,1.0088,0.8455347155686468,0.15507564204744995,0.9371623152401298,0.469921471723785,0.8343753810040653,0.25468169851228595,0.568102188858365,0.6378113515675068,0.49840995902195573,0.3301055538468063,10.299999999999999,24,3.3499999999999996,5.237741145700134,2.1999999999999997,4.67,48,0.31
49,9.6,0.073,0.1,0.9858,0.22585310111753643,0.6047098792623729,0.7877343816217035,0.7808837373321196,0.956187852891162,0.8859227835200727,0.48853920758410835,0.8127855949569494,0.5532773465383798,0.874841698911041,7,36,3.44,5.84900842952667,1.5999999999999999,4.67,54,0.6
50,9.4,0.127,0.24,1.0014,0.4547627535648644,0.10383355547674,0.17266114288941026,0.6899073367759071,0.17632044944912195,0.25869085150770843,0.3471650686972204,0.27725995681248605,0.6378444477450103,0.12507804855704308,8.799999999999999,33,3.3499999999999996,5.683493253335605,6.5,5.07,135,0.725
51,9.5,0.088,0.22,0.98678,0.1553089132066816,0.16540177003480494,0.0040584958624094725,0.5769876998135866,0.0461727858055383,0.0841034387703985,0.35954125737743636,0.8853364179376513,0.2714324314147234,0.31900952639989555,8.299999999999999,35,3.2899999999999996,6.399416924231647,2.1,4.46,87,0.53
52,9.2,0.08099999999999999,0.1,0.996,0.6119429129175842,0.1375718943309039,0.746809731470421,0.5918057365706328,0.686168541200459,0.9147158011328429,0.7732239815732644,0.469172423472628,0.10050987987779081,0.6357042687013745,7.2,29,3.3099999999999996,2.8134809852916782,1.2999999999999998,4.61,62,0.62
53,12.9,0.08299999999999999,0.05,0.99258,0.3192749344743788,0.7513394318521023,0.09945513657294214,0.3409268302967422,0.2996235145255923,0.24637444876134396,0.6127185056016535,0.6118842847645283,0.386356292758137,0.8092973353341222,5.8,21,3.59,6.3903337473842194,2.3,4.55,25,0.585
54,11.799999999999999,0.064,0.34,1.00516,0.5758311520330608,0.20508920238353312,0.3128407225012779,0.6582018547620053,0.8963443986140192,0.09334482229314744,0.3811765865581458,0.1460148934274912,0.9145455388352275,0.07476496044546366,9.299999999999999,14,3.2899999999999996,6.531005482515773,1.9,4.84,27,0.3
55,8.9,0.215,0.5,0.9924200000000001,0.556299933930859,0.25517550483345985,0.2830078019760549,0.6496243287981225,0.3791965274140239,0.976228387793526,0.5578714451942872,0.5684855398721993,0.3074199517723173,0.7949618236161768,10.1,50,3.19,4.7207978574965415,13.700000000000001,4.75,83,0.49
56,10.6,0.25,0.49,1.009,0.37427872279658914,0.47255964600481093,0.25405782321467996,0.4954953323999391,0.39108588034287095,0.7570392130874097,0.5734633234639122,0.8154242096934468,0.3740868498571217,0.22253273846581578,10,7,3.34,5.100296131183189,2.5,4.79,18,0.48
57,10.9,0.07,0.65,0.98817,0.5497780859004706,0.8465257587376982,0.9709575881715864,0.5518435848494678,0.760164364008233,0.3726704465225339,0.6094903990005814,0.1719724554568529,0.3519797991029918,0.8677911341655999,8.799999999999999,5,3.3,4.522487982238674,6.300000000000001,4.58,6,0.38
58,11.299999999999999,0.08900000000000001,0.07,1.00684,0.5189477324020118,0.174845015630126,0.1659985112491995,0.580289300707242,0.11785108549520373,0.8974084670189768,0.7541250635219042,0.607664278242737,0.5920077336486429,0.7214508519973606,7.4,12,3.4,6.643889944441014,5.4,4.68,18,0.47
59,9.6,0.224,0.44,0.9894,0.08726608008146286,0.31563561665825546,0.9711253102868795,0.37968813954986935,0.08879475481808186,0.6102435039356351,0.5402159652023321,0.6300516650080681,0.9235374927520752,0.22419474739581347,10.5,7,3.2199999999999998,5.609903724776975,2.3,4.63,11,0.45
60,9.4,0.067,0.24,0.98739999999999994,0.7157110697589815,0.9270407981239259,0.9791856072843075,0.5269561408639736,0.04627210437320173,0.6270363833755255,0.5091829837735031,0.28140377532690763,0.5531011454295367,0.39505804632790387,10.1,8,3.1199999999999997,4.878790406215581,2.3,4.57,31,0.61
61,10.4,0.073,0.06,0.99489,0.4391053633298725,0.8209723946638405,0.7741828982252628,0.40863938569060276,0.8042905619367957,0.7498547548893839,0.6132657262034155,0.7235761717893183,0.9931787424720824,0.6199890018906444,6.7,31,3.4099999999999997,6.263789065102453,1.9,4.83,45,0.52
62,9.6,0.07500000000000001,0.44,0.99708,0.7131130753550678,0.13134710071608424,0.2958464727271348,0.4516403903771452,0.45781289716251194,0.32097370456904173,0.41930325281870995,0.060831620590761304,0.06352510047145188,0.4630740953143686,9.5,11,3.3099999999999996,5.807384259912705,1.7999999999999998,4.55,23,0.45
63,9.7,0.094,0.34,1.00864,0.25637876824475825,0.5221911875996739,0.3953580046072602,0.6005864746024229,0.05106071871705353,0.46679770294576883,0.7084681684534736,0.3881162740290165,0.7915308298543096,0.9924400257878006,10,12,3.27,7.432558820665427,2.1999999999999997,4.6,47,0.52
64,9.299999999999999,0.08900000000000001,0.36,0.99615,0.41607615002430975,0.6287158934865147,0.957606129348278,0.5214035303346894,0.4536751986015588,0.6145007975865155,0.8448036051582664,0.5518626533448696,0.46517005329951644,0.21739324857480824,7.2,16,3.3699999999999997,6.650591740694249,1.5,4.5600000000000005,35,0.43
65,11.799999999999999,0.068,0.41,0.99523,0.2395859754178673,0.9729836413171142,0.39007891016080976,0.8517152490121196,0.01879770797677338,0.44560346798971295,0.3652550288301429,0.0068552938755601645,0.7149235310498625,0.9763930691406131,9.299999999999999,12,3.3,6.161941093111323,1.9,4.85,26,0.29
66,11.5,0.073,0.17,0.98425,0.4191413351800293,0.3349281584378332,0.8663469245657325,0.5402913315047322,0.3333214186131954,0.25771004147827625,0.5863775046490806,0.610712421592325,0.5562658570706844,0.5750596849247813,6.4,9,3.6399999999999997,6.58488969739955,1.5,4.54,9,0.46
67,9.700000000000001,0.102,0.08,1.0073999999999999,0.8263967831153423,0.17448395281098783,0.39999330416321754,0.675613687936755,0.14431363227777183,0.39004084351472557,0.6123232483880174,0.023690333124250174,0.03299840516410768,0.39953355654142797,8,12,3.27,6.900909831232893,2.3,4.71,43,0.755
68,12.5,0.09199999999999998,0.49,1.00484,0.9004499197471887,0.5955999991856515,0.5465087406337261,0.5250769642188533,0.26730118971318007,0.41604258585721254,0.5708238602615692,0.9319607419893146,0.33337439107708633,0.5376840091776103,10.1,11,3.2199999999999998,7.530260655178137,4.9,4.52,19,0.25
69,11.8,0.07200000000000001,0.12,0.99504,0.9660569021943957,0.33400376490317285,0.8851404001470655,0.5855860745492931,0.3654394675977528,0.49977559479884803,0.8332383492010498,0.8343545326497406,0.25585865951143205,0.8244964140467346,8.6,40,3.4099999999999997,9.986708132736382,1.7,4.89,46,0.64
70,9.700000000000001,0.07,0.27,0.98652,0.8838505391031504,0.10699751251377165,0.08636353095062077,0.43888290009057346,0.3507342175580561,0.3436622368171811,0.2468170889203535,0.23244090075604618,0.002662826096639037,0.49165383423678577,8.2,13,3.32,4.43514036906916,1.9,4.48,62,0.8099999999999999
71,9.4,0.089,0.31,0.98668,0.24123367201536894,0.8497321144677699,0.7953278885688633,0.5241224759951515,0.8898681122809649,0.6841459779534489,0.6659984559998513,0.2578284554183483,0.004299873486161232,0.66681731143035,7.1000000000000005,23,3.5,6.618776817699571,1.9,4.55,53,0.43
72,11.9,0.095,0.3,0.98346,0.19793728017248213,0.2894428982399404,0.6557044344954193,0.4995918746686081,0.8700284792575985,0.5542902781162411,0.35531323920904706,0.5251332893967628,0.4901817545760423,0.568796725012362,7.2,8,3.36,7.250287400369022,1.9,4.46,40,0.45
73,9.4,0.086,0.2,1.00494,0.947849492309615,0.6369287145789713,0.5475285858847201,0.49427848907325694,0.5351115658413619,0.03792755678296089,0.6911308109662448,0.8366976289544255,0.14124324196018279,0.10683763306587934,7.7,38,3.13,5.09549498117406,1.5999999999999999,4.4,62,0.63
74,9.5,0.117,0.55,0.9968,0.1408680488821119,0.9728227008599788,0.7062865602783859,0.48854128003684794,0.161931611597538,0.6292574647814035,0.27912658802291884,0.5692103412002325,0.04525767103768885,0.5397946331650019,8.299999999999999,34,3.1999999999999997,2.9579143646593047,1.7,4.62,139,0.68
75,11,0.088,0.24,0.99648,0.5930953770875931,0.8730572748463601,0.07073986507020891,0.530608139718488,0.9685412305407226,0.2881948319263756,0.5801890417148856,0.4805483357049525,0.6168235512450337,0.5595967865083367,7.5,29,3.63,6.008270741882502,2.4,4.59,68,0.44
76,11.200000000000001,0.063,0.09,0.99402,0.12130894348956645,0.9521156644914299,0.4056651818100363,0.5657991612290838,0.9096121462062001,0.18472267547622323,0.39178309111750964,0.09881562157534063,0.4645714007783681,0.4677428968716413,6.4,26,3.57,4.90353319404581,1.5999999999999999,4.6,32,0.5700000000000001
77,11.5,0.058,0.43,0.99478,0.40146456006914377,0.3718539313413203,0.19555270625278354,0.44087571402469755,0.631496598944068,0.6264019871596247,0.24966412227701898,0.8600337377283722,0.08208234934136271,0.7745253569446504,10,7,3.2199999999999998,5.242395986218739,1.5499999999999998,4.46,10,0.37
78,11,0.114,0.46,0.99901,0.11684561986476183,0.7031843275763094,0.8051348705776036,0.6628544343002096,0.7910207291133702,0.3516595344990492,0.38402629317468484,0.5686592210549861,0.8819539400283247,0.9847278937231749,9.299999999999999,5,3.21,7.289331217134908,8.9,4.6,8,0.30000000000000004
79,9.4,0.149,0.52,0.9998,0.8493698253296316,0.49699969100765884,0.8402629818301648,0.7460981481426995,0.3751443100627512,0.4409608980640769,0.44003557162392604,0.24477518792264163,0.7194661810062826,0.7968287221156061,10.5,17,3.21,5.706650909545294,2.6999999999999997,4.64,75,0.32
80,13.9,0.06,0.24,1.0017,0.03560226340778172,0.9849158623255789,0.06592364283278584,0.6531839598923018,0.7428416744805872,0.5439916062168777,0.5594568821306665,0.0025843989569693804,0.02121195918880403,0.9064851219300181,5.2,21,3.75,7.157687648864693,1.9,4.74,52,0.39999999999999997
81,10.049999999999999,0.088,0.02,0.986,0.6844314376357943,0.029673967976123095,0.2856938533950597,0.35127109791536437,0.22802743036299944,0.9348051461856812,0.44703690890926245,0.09452374745160341,0.28085324517451227,0.6083548828028142,6.9,8,3.5799999999999996,2.8819636447093675,1.7,4.63,10,0.78
82,11.799999999999999,0.074,0.14,0.98397,0.8392725349403918,0.40271454001776874,0.6657949506770819,0.5810890366662447,0.04910951922647655,0.8142399552743882,0.5742559469863663,0.7603518848773092,0.6777306867297739,0.014388798270374537,6.8,15,3.4499999999999997,8.267094898947118,2.3,4.62,29,0.56
83,9.799999999999999,0.08199999999999999,0.31,0.9882,0.6186180349905044,0.587974953930825,0.12942643137648702,0.4954509348457284,0.6087424296420068,0.23773120739497244,0.5559833124629042,0.1381278329063207,0.23693715827539563,0.6386891270522028,7.8,25,3.55,3.017258524391697,2.1999999999999997,4.65,69,0.4
84,9.1,0.08,0.2,0.9872,0.6542078298516572,0.09642648790031672,0.12609635409899056,0.3869539965877096,0.516106532420963,0.4277457199059427,0.8060504235452911,0.4649709875229746,0.5863263178616762,0.43039234913885593,8.5,29,3.19,5.9473149279048965,1.4,5.12,118,0.625
85,9.9,0.060000000000000005,0.03,1.00575,0.5575958413537592,0.3583760615438223,0.5110545351635665,0.6086867804138743,0.8586732286494225,0.13935729931108654,0.5639450291630509,0.11587538453750312,0.8653679243288934,0.14537569996900856,8.2,12,3.3699999999999997,4.897134740427863,1.5999999999999999,4.57,33,0.53
86,9.5,0.066,0.23,0.99686,0.460750370984897,0.58854835992679,0.9972254037857056,0.658965720691083,0.19032698590308428,0.7364293639548123,0.7098150561775008,0.6342853321693838,0.4509534111712128,0.27260015276260674,8.1,25,3.2399999999999998,6.445041436584314,2.1999999999999997,4.58,93,0.5599999999999999
87,9.4,0.084,0.31,0.9984,0.8210049376357347,0.6145093268714845,0.7010604196693748,0.4339697891847976,0.6970684276893735,0.8503934047184885,0.8679549539243161,0.3218416527379304,0.046970486640930176,0.63793013850227,9.2,26,3.34,4.349672760922861,2.6,4.61,123,0.45999999999999996
88,12.700000000000001,0.068,0.33,1.00414,0.3825077030342072,0.045480117900297046,0.8877625474706292,0.7681688373391452,0.777709593065083,0.6495877732522786,0.7323522681209321,0.06267130840569735,0.1821270741056651,0.3611658744048327,7.4,36,3.3,5.535372278136594,2.4,4.78,102,0.67
89,10.4,0.07400000000000001,0.78,0.99677,0.7995344556402415,0.02356936875730753,0.7230781211983413,0.5102427063694797,0.9491907351184636,0.3953992461320013,0.43198260282760254,0.3819993727374822,0.1003437542822212,0.45363465999253094,5.8,25,3.42,7.287236358447573,13.8,4.48,94,0.31
90,11.6,0.1,0.07,0.98598,0.8440692229196429,0.2534839592408389,0.1475338996388018,0.6140071815189531,0.9953648350201547,0.566133949207142,0.47902813141367334,0.5843926940578967,0.24197203875519335,0.9711233281996101,6.9,22,3.63,5.671867535376392,1.9,4.74,56,0.87
91,10.6,0.091,0.37,1.00786,0.9781932523474097,0.4783950746059418,0.2535176675301045,0.442596798670564,0.4270813276525587,0.7138480176217854,0.3828340200539734,0.7300107802730054,0.8665815962012857,0.8692152029834688,9.799999999999999,12,3.27,5.591483880330238,2.1999999999999997,4.5600000000000005,24,0.41
92,9.6,0.106,0.17,0.9978,0.6182566892821342,0.11270215432159603,0.44728339184075594,0.5405041064477196,0.05062662600539625,0.19810776133090258,0.5395490860061479,0.9896472194232047,0.7068666461855173,0.8573598586954176,8.1,22,3.4299999999999997,5.736585388879836,2.5,4.53,36,0.71
